dataset,seed,c,method_prior,true_prior,prior_error,test_ap,test_auc,test_max_f1,test_anice,test_snice,test_ece,test_mce,test_brier,convergence_epoch,test_ap_norm,test_auc_norm,test_max_f1_norm,test_anice_norm,test_snice_norm,test_ece_norm,test_mce_norm,test_brier_norm,convergence_epoch_norm,performance_score,calibration_score,convergence_score,overall_score
FashionMNIST,42,0.9,1.0,0.6551724137931034,0.3448275862068966,0.7506767972078363,0.84449178,0.9042089985486211,0.3788097814766198,0.16183493527841208,0.10375710361218081,0.3463404178619385,0.1051247588313801,28,0.6194301882344654,0.8040694205196385,0.7182151187104295,0.08597520972180843,0.017097785396668473,0.8169757411126388,0.6807073000437435,0.8138799991310206,0.3076923076923077,0.7139049091548445,0.482927207081176,0.3076923076923077,0.5015081413094428
FashionMNIST,42,0.9,0.1,0.6551724137931034,0.5551724137931034,0.9938332274669326,0.99602084,0.9776759019334264,2.8705805209427613,6.519737513357119,0.42015418452417946,0.8343767641760015,0.3591474361672648,2,0.9905869672945494,0.9949865085932752,0.9343300181825624,0.8839689676508983,0.7647719125158088,0.2561304036150638,0.12784139303292474,0.36395269798738383,0.9743589743589743,0.973301164690129,0.47933307496041594,0.9743589743589743,0.8089977380031731
FashionMNIST,42,0.1,1.0,0.5238095238095238,0.47619047619047616,0.9964659231951187,0.99703404,0.9828219640552079,0.34176021412177177,0.11567517317496394,0.011100176548585292,0.266610902089339,0.014971828329585421,27,0.9946055444124878,0.996263076887411,0.9494680006874328,0.07411002364554989,0.011669507845244889,0.9812193725035494,0.7710278906843128,0.9735596983463327,0.33333333333333337,0.9801122073291105,0.5623172986049979,0.33333333333333337,0.6252542797558139
FashionMNIST,42,0.1,0.5,0.5238095238095238,0.023809523809523836,0.9963149778970873,0.99707368,0.9827243844320891,0.34330216459868684,0.12948062938955554,0.01269454745170661,0.17911518307832575,0.015064903965065577,14,0.9943751397689755,0.9963130207950102,0.9491809542832799,0.07460383587158062,0.01329299645614548,0.9783931912863273,0.8701463281038448,0.9733948419251934,0.6666666666666667,0.9799563716157552,0.5819662387286183,0.6666666666666667,0.7428630923370134
Mushrooms,42,0.1,1.0,0.5059311981020166,0.4940688018979834,0.9998632891505334,0.9998725894376644,0.9955385595920969,1.0579680739274229,1.2817762898446394,0.004917244033243218,0.9076458364725113,0.004905509211036248,10,0.9997913229829187,0.9998394707025112,0.986875944121332,0.30347679180461085,0.1488002083917957,0.9921792361764264,0.04483943545949576,0.991389255301481,0.7692307692307692,0.9955022459355872,0.496136985426762,0.7692307692307692,0.7536233335310394
Mushrooms,42,0.1,0.3,0.5059311981020166,0.2059311981020166,0.9987686868163962,0.998806284374308,0.9814459373000639,1.05206814745559,0.9709529331739721,0.18662882854560248,0.4160172939300537,0.08414712908569166,4,0.998120509357891,0.998495993367575,0.945420193169246,0.30158733045802966,0.11224812552593812,0.6700773550550938,0.6017747173047334,0.8510357697687264,0.9230769230769231,0.9806788986315707,0.5073446596225042,0.9230769230769231,0.803700160443666
Spambase,42,0.1,1.0,0.41679873217115687,0.5832012678288432,0.9059609948177021,0.941042882391856,0.8678720445062587,0.7838274894950069,0.6225914646175901,0.10650163890144725,0.494983353398063,0.10945816285961062,5,0.8564577780966558,0.9257177387957016,0.6113240315925141,0.21568280991566297,0.07128165054048097,0.8121107789703024,0.5123189986465242,0.8062046340823771,0.8974358974358975,0.7978331828282905,0.48351977443106947,0.8974358974358975,0.7262629515650859
Spambase,42,0.1,0.7,0.41679873217115687,0.2832012678288431,0.9005796203162025,0.9361059273082734,0.8436154949784793,0.3243246172363658,0.13401847255718832,0.04554672732880495,0.40221588428203875,0.09682011946772011,8,0.8482435860032599,0.9194974858058927,0.5399694280742575,0.06852624450409373,0.013826635952456963,0.9201594305398844,0.6174094726271728,0.8285892527104645,0.8205128205128205,0.7692368332944701,0.4897022072668145,0.8205128205128205,0.693150620358035
IMDB,42,0.1,1.0,0.5238003617193212,0.4761996382806788,0.8502890769087484,0.8534099488,0.7804366685945633,0.715623478323038,0.573783050722434,0.1630732250624895,0.4074788581841106,0.19810056685576866,7,0.7714795206301882,0.8153057524697287,0.35411858798629325,0.19384036096202537,0.06554189787724367,0.7118320082502666,0.6114473780784386,0.6492003932990237,0.8461538461538461,0.6469679536954033,0.4463724076933996,0.8461538461538461,0.646498069180883
IMDB,42,0.1,0.5,0.5238003617193212,0.023800361719321206,0.851478676248923,0.85479776,0.7832786522652707,0.22936982728939057,0.06161600935150502,0.05096892956584692,0.15172254796343865,0.1594168323510627,2,0.7732953387806716,0.8170543073218474,0.3624787472825051,0.03811681378761116,0.005312279556806824,0.9105480370502594,0.9011777342124028,0.7177173794452862,0.9743589743589743,0.650942797795008,0.5145744488104733,0.9743589743589743,0.7132920736548186
20News,42,0.9,1.0,0.7114781270348665,0.28852187296513354,0.9679841453205432,0.9628609960607007,0.9201416657146121,0.6820587194076285,0.5370233757164279,0.07845277508390117,0.4024012088775635,0.08494308705755266,23,0.9511306302324761,0.953207190184864,0.7650836622893773,0.18309119063240262,0.06121904807170224,0.8618301836147166,0.6171995299633322,0.8496259616923016,0.4358974358974359,0.8898071609022392,0.5145931827948911,0.4358974358974359,0.6134325931981887
20News,42,0.9,0.3,0.7114781270348665,0.41147812703486647,0.9749624604338427,0.9692598833155057,0.9230056732661803,1.6533665836643923,2.2678415907673117,0.32376946673918455,0.553057901151038,0.22427059273589667,18,0.9617824108905435,0.9612693857901088,0.7735086084294458,0.49415416301099185,0.2647591278775709,0.4269819153291341,0.4465299692838838,0.602847802898065,0.5641025641025641,0.8988534683700328,0.44705459567992917,0.5641025641025641,0.6366702093841753
20News,42,0.5,1.0,0.6606558518415373,0.3393441481584627,0.9627296306039153,0.9553564487846633,0.9097709209911173,0.776823360476803,0.5995415310154395,0.08475263288963747,0.40333056449890137,0.09305019191294635,16,0.943110078377568,0.9437519324722377,0.7345764222927508,0.21343972585189624,0.06857103351316723,0.8506630582194363,0.6161467210026735,0.8352665830496907,0.6153846153846154,0.8738128110475188,0.5168174243273728,0.6153846153846154,0.6686716169198356
20News,42,0.5,0.3,0.6606558518415373,0.3606558518415373,0.9322835798609165,0.9089900457610438,0.8719159485302796,1.857743570555155,3.330088783918705,0.3479987002406675,0.641497032818687,0.2948681087523482,1,0.8966368754405523,0.8853331799919009,0.6232198359800856,0.5596062357960372,0.3896768555669795,0.3840331858361895,0.34634279856603134,0.47780483357794146,1.0,0.8017299638041795,0.4314927818686359,1.0,0.7444075818909385
20News,42,0.9,1.0,0.7114781270348665,0.28852187296513354,0.9633427466610165,0.9582831705894722,0.9154471544715448,0.7410494210935743,0.5566569535975621,0.08012368859929953,0.4151760046444242,0.08848974449200178,15,0.9440459457971597,0.9474394179260228,0.7512739904695068,0.2019830617727337,0.06352790984242454,0.8588683229939686,0.6027277614119416,0.8433440894425548,0.641025641025641,0.8809197847308964,0.5140902290927246,0.641025641025641,0.6786785516164207
20News,42,0.9,auto,0.7114781270348665,0.0,0.9669475407065772,0.9617494556320391,0.9153511782200868,0.6135959005247397,0.415186882581892,0.05983123742612757,0.2996719943152534,0.08261450893963443,10,0.9495483449963075,0.9518067191338576,0.7509916606450564,0.1611658580753311,0.04689136806450891,0.8948387137259746,0.7335750434152573,0.8537503606596889,0.7692307692307692,0.8841155749250739,0.5380442687881521,0.7692307692307692,0.7304635376479984
IMDB,42,0.9,1.0,0.6551676094407446,0.3448323905592554,0.8835238490559899,0.8858369216,0.8115656067390149,0.9112931457219267,0.9297780649089007,0.17911798009455204,0.5246360548611345,0.1917854294043951,22,0.822209460076256,0.856161699322557,0.44568944544472544,0.2565039000779184,0.10740605955980059,0.6833910819778594,0.4787273044755491,0.660385822803377,0.46153846153846156,0.7080202016145128,0.4372828337789009,0.46153846153846156,0.5356138323106251
IMDB,42,0.9,0.1,0.6551676094407446,0.5551676094407446,0.8912690187279919,0.8933268992000001,0.8168331819557977,2.989064738330825,7.208410279647613,0.4100204327037186,0.7482198982320347,0.385264033764723,12,0.8340317763755658,0.8655986001594578,0.4611848785715878,0.9219137369634416,0.8457581816641114,0.2740934879882847,0.22544312740183914,0.31769474025181743,0.717948717948718,0.7202717517022038,0.5169806548538989,0.717948717948718,0.6517337081682736
20News,42,0.1,1.0,0.5880662609871535,0.41193373901284647,0.9506608294615907,0.9372092963217622,0.8824854737341397,0.8357726873964852,0.7014643904077358,0.10335204982450029,0.41674160016210454,0.11667339171912873,13,0.9246881211448155,0.9208876613875665,0.6543118212368484,0.23231834665394735,0.08055691785061651,0.8176937392926521,0.6009541959952843,0.7934249544020304,0.6923076923076923,0.8332958679230767,0.5049896308389062,0.6923076923076923,0.6768643970232251
20News,42,0.1,0.7,0.5880662609871535,0.11193373901284642,0.9517136938576982,0.9384220227855748,0.8858131487889274,0.3978588882532452,0.22309796530486956,0.06522575113378301,0.2646457063300269,0.10380506171261032,5,0.9262952254999416,0.9224156204806998,0.6641007210925365,0.09207571811172902,0.024302171109912132,0.8852764009123276,0.7732541382663458,0.8162174587988046,0.8974358974358975,0.8376038556910593,0.5182251774398238,0.8974358974358975,0.7510883101889269
IMDB,42,0.5,1.0,0.5999935352490545,0.4000064647509455,0.8743703197442333,0.8749232704,0.8021032863849765,0.8592590279931049,0.7486053711721535,0.17653302328366788,0.4184165289721538,0.18888376179586805,31,0.8082374073825905,0.8424111850162229,0.41785448415099724,0.2398398866158118,0.08610058436826662,0.6879731753740377,0.5990567737177425,0.6655252831445269,0.23076923076923073,0.6895010255166035,0.45569914064407707,0.23076923076923073,0.4586564656433037
IMDB,42,0.5,0.1,0.5999935352490545,0.49999353524905454,0.8858258623757761,0.8871300799999998,0.8113897793701679,2.911671106296662,6.805695244291176,0.4087296680825949,0.7098842572398127,0.3822533951130157,10,0.8257232797528108,0.8577909975980557,0.445172220512244,0.8971282965180036,0.798399857304749,0.2763814968329851,0.26887118166066437,0.32302721110634003,0.7692307692307692,0.7095621659543702,0.5127616086845486,0.7692307692307692,0.6638515146232292
FashionMNIST,42,0.1,1.0,0.5238095238095238,0.47619047619047616,0.9970559108216086,0.9976035600000001,0.9857640617222498,0.3756826098446248,0.1692000818806671,0.010912510700843982,0.30562446876005694,0.012825142307148702,36,0.9955061083288933,0.9969806362783272,0.9581226616606822,0.08497372776250121,0.017963909010441995,0.9815520289092591,0.7268318567494689,0.977361928362201,0.10256410256410253,0.9835364687559677,0.5577366901587745,0.10256410256410253,0.5479457538262816
FashionMNIST,42,0.1,0.2,0.5238095238095238,0.3238095238095238,0.991575912901057,0.99500264,0.9791936286709806,1.8150350642537512,2.7304352122028948,0.3193475632172078,0.6574592187820527,0.21429489998081622,9,0.9871413763113989,0.9937036406135189,0.9387946593502279,0.5459287650322954,0.3191590306552963,0.43482017972151177,0.3282602346603658,0.6205168416051752,0.7948717948717949,0.9732132254250486,0.44973701033492886,0.7948717948717949,0.7392740102105909
IMDB,42,0.1,1.0,0.5238003617193212,0.4761996382806788,0.8436624590517674,0.8484008992000001,0.7795866105725261,0.722358865231575,0.6216148027641463,0.1687074105425179,0.3928287752547679,0.20434800677745937,3,0.7613645747196961,0.8089946649222418,0.351618003430336,0.1959973799144998,0.0711667974439139,0.7018448533499679,0.6280435423758053,0.638134870281539,0.9487179487179487,0.6406590810240913,0.44703748867314524,0.9487179487179487,0.6788048394717284
IMDB,42,0.1,0.9,0.5238003617193212,0.3761996382806788,0.8446095991182436,0.8489770112000001,0.7802525494238486,0.5886816298293249,0.3518236248296836,0.13985900447815655,0.2876589296111924,0.18517313678997108,2,0.7628103002389327,0.8097205298186801,0.3535769713638873,0.1531870211047372,0.039440000597091095,0.7529815262573072,0.7471838944029996,0.6720975762640571,0.9743589743589743,0.6420359338071667,0.4729780037252384,0.9743589743589743,0.6964576372971264
Spambase,42,0.5,1.0,0.4935779816513762,0.5064220183486239,0.9403826774561698,0.9580408187446311,0.8910344827586206,0.7947945393975697,0.5405374498603434,0.11535716295064335,0.5299176176389059,0.09061174633188454,5,0.9089994314031661,0.9471340698396139,0.6794601280361,0.21919502603832963,0.061632294780961806,0.7964134806267987,0.4727441517501002,0.8395855802777299,0.8974358974358975,0.8451978764262934,0.477914106694784,0.8974358974358975,0.7401826268523249
Spambase,42,0.5,auto,0.4935779816513762,0.0,0.9219142496370918,0.9542936698361919,0.8888888888888888,0.31340856876226675,0.11854444863682395,0.03785206151197904,0.30569371581077576,0.07563480292502008,4,0.8808090102149269,0.942412897820349,0.6731485131169798,0.06503036167442026,0.012006927772660455,0.9337989920507855,0.7267534110890328,0.8661128801121514,0.9230769230769231,0.8321234737174185,0.5207405145398101,0.9230769230769231,0.7586469704447172
FashionMNIST,42,0.5,1.0,0.6,0.4,0.7115306026252055,0.8431885,0.9031320926009986,0.5974936683860032,0.334984374741505,0.10509061061219546,0.42730985780556996,0.10598292885450969,33,0.5596769854165644,0.8024273696645443,0.7150472239185071,0.1560090912300033,0.03745974508728986,0.8146119671444251,0.5889820767223921,0.8123600004975187,0.17948717948717952,0.6923838596665387,0.48188457613632585,0.17948717948717952,0.451251871763348
FashionMNIST,42,0.5,0.7,0.6,0.09999999999999998,0.996580793667687,0.9972244,0.9840198511166253,0.11034839343239927,0.016442644827263632,0.005210051709413516,0.34804718769513643,0.01328777901469599,8,0.9947808840264234,0.9965029185183543,0.9529917811917125,0.0,0.0,0.9916602054082213,0.6787738070590172,0.9765425019731093,0.8205128205128205,0.98142519457883,0.5293953028880696,0.8205128205128205,0.77711110599324
Mushrooms,42,0.5,1.0,0.5827175954915467,0.41728240450845333,1.0,1.0,1.0,0.9280819462824521,0.8243865105215612,0.002111195881779377,0.36323320865631104,0.00025686399515715977,7,1.0,1.0,1.0,0.26188054161167607,0.09501226499239539,0.997153235993384,0.6615705120257775,0.9996229784394715,0.8461538461538461,1.0,0.6030479066125409,0.8461538461538461,0.8164005842554624
Mushrooms,42,0.5,0.1,0.5827175954915467,0.4827175954915467,0.9905617842734036,0.991017555355339,0.9609224855861628,3.096020639372277,7.7278546973002,0.4226921743842272,0.8502529412508011,0.36280945986645197,1,0.9855933986799154,0.9886826845270384,0.8850471067913018,0.9561665436333868,0.906843602018676,0.25163156381691854,0.10985626322729547,0.35746648794905445,1.0,0.9531077299994185,0.5163928921290662,1.0,0.8231668740428283
MNIST,42,0.9,1.0,0.6474783197357518,0.35252168026424824,0.9979922703806717,0.9982392943350311,0.9830474268415741,0.24008894430985092,0.06447740817150296,0.006585138489678507,0.1598425110181173,0.013517825805111707,10,0.9969353783573012,0.9977816215680965,0.9501312363100778,0.041549628989009456,0.005648773209990199,0.9892227271383738,0.8919791350239925,0.9761350409832716,0.7692307692307692,0.9816160787451583,0.5809070610689275,0.7692307692307692,0.7772513030149516
MNIST,42,0.9,0.9,0.6474783197357518,0.25252168026424826,0.9979950986863362,0.9982823837733417,0.9841558179432839,0.5624265779820378,0.30571938540289567,0.010478189899912121,0.274316247771768,0.013161034925166433,13,0.9969396955156815,0.9978359115510804,0.9533917498268536,0.1447787967218116,0.034018252379563,0.9823219057851099,0.7622989856309859,0.9767669922695507,0.6923076923076923,0.9827224522978719,0.5800369865574042,0.6923076923076923,0.7516890437209894
Spambase,42,0.5,1.0,0.4935779816513762,0.5064220183486239,0.9409193688580545,0.9585986946690759,0.89159891598916,0.8062773400486813,0.5552866591090505,0.11434396456858299,0.5327697594960531,0.090295114295094,5,0.9098186433477587,0.9478369584274623,0.6811205006019317,0.22287241220311557,0.06336676649003557,0.7982094756685377,0.46951313830881747,0.8401464018518621,0.8974358974358975,0.8462587007923843,0.4788216389044736,0.8974358974358975,0.7408387457109185
Spambase,42,0.5,0.5,0.4935779816513762,0.006422018348623826,0.9219653544078519,0.9543257600442351,0.8888888888888888,0.32342249364440845,0.1261895119544625,0.037109556839468684,0.30122604966163635,0.0758146983391571,4,0.8808870171263201,0.9424533294647826,0.6731485131169798,0.0682373379109387,0.01290596892225185,0.9351151555325954,0.7318145511381715,0.8657942477009837,0.9230769230769231,0.8321629532360274,0.5227734522409883,0.9230769230769231,0.7593377761846463
Mushrooms,42,0.9,1.0,0.6388075880758808,0.3611924119241192,1.0,1.0,1.0,1.1025516480795616,1.2988856655040597,0.0027761651859976927,0.5454508662223816,0.0005536328348101084,6,1.0,1.0,1.0,0.31775475619197574,0.15081223002229638,0.9959745116740102,0.45514750422212824,0.9990973387426973,0.8717948717948718,1.0,0.5837572681706216,0.8717948717948718,0.8185173799884978
