dataset,seed,c,method,true_prior,method_prior,prior_error,experiment,train_error,train_risk,train_accuracy,train_precision,train_recall,train_f1,train_auc,train_ap,train_max_f1,train_anice,train_snice,train_ece,train_mce,train_brier,test_error,test_risk,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_ap,test_max_f1,test_anice,test_snice,test_ece,test_mce,test_brier,val_error,val_risk,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_ap,val_max_f1,val_anice,val_snice,val_ece,val_mce,val_brier
Spambase,42,0.5,vpu_nomixup_mean,0.4935779816513762,0.2,0.29357798165137616,Spambase_case-control_random_c0.5_seed42_methodprior0.2,0.11788990825688073,0.3770642198553873,0.8821100917431193,0.8337408312958435,0.9507434944237918,0.8884064264003474,0.9496564958111092,0.9267914537027827,0.9034926470588235,0.7237404476412653,0.48353299670514144,0.11730521641534952,0.3814280847511669,0.0966904368213041,0.1378935939196525,-0.07014115444353168,0.8621064060803475,0.7622222222222222,0.9449035812672176,0.8437884378843789,0.9495936885966211,0.9216890490313401,0.8756756756756756,0.9347478636442486,0.7752622903809866,0.15769524527278836,0.5069742719332377,0.11424187344987663,0.05405405405405406,-0.08108108108108109,0.9459459459459459,0.8823529411764706,1.0,0.9375,0.9606060606060607,0.8968402893402895,0.967741935483871,0.81043956127317,0.6861328019059203,0.15908197384025602,0.42414188385009766,0.0740086160183568
Spambase,42,0.5,vpu_nomixup_mean_prior,0.4935779816513762,0.2,0.29357798165137616,Spambase_case-control_random_c0.5_seed42_methodprior0.2,0.29724770642201837,0.03288990865128303,0.7027522935779816,0.9908256880733946,0.40148698884758366,0.5714285714285714,0.945123722118959,0.9493395929887565,0.8890462700661002,2.4258683339134763,5.2477538588732315,0.30447208361119166,0.7534659512288181,0.3277189165560166,0.2052117263843648,0.07882736197770872,0.7947882736156352,0.9728260869565217,0.4931129476584022,0.6544789762340036,0.9346939581543687,0.9217352248580729,0.8547717842323651,2.3868449571642545,4.90788516962,0.2100003362025552,0.7291829340070127,0.26879720369521526,0.21621621621621623,0.08108108108108109,0.7837837837837838,1.0,0.4666666666666667,0.6363636363636364,0.9878787878787878,0.9859649122807017,0.9655172413793104,2.2682327836493976,4.473079613402913,0.29707707907702474,0.7890749573707581,0.2734043870272263
IMDB,42,0.1,vpu_nomixup,0.5238003617193212,0.3,0.22380036171932122,IMDB_case-control_random_c0.1_seed42_methodprior0.3,0.3010736137299419,0.014280217537109466,0.6989263862700581,0.8712160082093381,0.49897149573905375,0.6345291479820628,0.8446536775334895,0.8529524686445163,0.788803076221201,1.873361512186225,3.4265286999907727,0.25649071563217735,0.6346162094010247,0.29155976522010124,0.28991999999999996,0.15000000595092775,0.71008,0.8501333333333333,0.51008,0.6376,0.8403410816,0.8358780751224765,0.7735401853048911,1.8931758870148325,3.541185993094016,0.23518501242339612,0.6298816430258052,0.2821168402617588,0.28800000000000003,0.15,0.712,0.8533333333333334,0.512,0.64,0.8181760000000001,0.8189019256389776,0.7755102040816326,1.7929174020427592,3.0176175472260516,0.23330288213491437,0.6606458425521851,0.28360070433265533
IMDB,42,0.1,vpu_nomixup_mean,0.5238003617193212,0.3,0.22380036171932122,IMDB_case-control_random_c0.1_seed42_methodprior0.3,0.22257282487397545,0.5699426627000399,0.7774271751260245,0.7390083048363458,0.889068468997943,0.8071228491396558,0.86231047768309,0.8637539179925916,0.8081671095563254,0.702726593110959,0.5574223913370111,0.1579091942621809,0.3608038989273277,0.18963116273743932,0.24328000000000005,-0.10855200424194336,0.75672,0.712123215230037,0.86184,0.7798610105689879,0.8520024352000001,0.8476720470296073,0.7801392585031532,0.726166236254012,0.612320230310815,0.1714474671176076,0.394255143771581,0.2035404519277576,0.264,-0.10680000305175781,0.736,0.6903225806451613,0.856,0.7642857142857142,0.8330879999999999,0.8334621477158286,0.7730496453900708,0.7185202126806784,0.6337488450284631,0.19959458848834039,0.6189207434654236,0.2253892894976481
IMDB,42,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.3,0.22380036171932122,IMDB_case-control_random_c0.1_seed42_methodprior0.3,0.25401162119521303,0.31388386609569247,0.745988378804787,0.8730445886985208,0.6027034969144872,0.7131122604198357,0.8658039371083743,0.872292794171097,0.8046358738012132,0.9235115285942391,0.676558920787325,0.21768180530385117,0.31363516932355506,0.20314247065242594,0.27484,-0.014088000469207764,0.72516,0.8498446239900559,0.54696,0.6655633974202969,0.8428616447999999,0.8407498718118765,0.7717636931023352,0.9370853775912741,0.6850476816113187,0.2140107982857525,0.3047534334846258,0.21386750488125902,0.28,-0.018,0.72,0.8235294117647058,0.56,0.6666666666666666,0.810368,0.8124305962315107,0.759581881533101,0.816796633759436,0.5850459877924831,0.2074200656488538,0.33992838049712387,0.22594174991119656
20News,42,0.9,vpu_nomixup,0.7114781270348665,0.5,0.21147812703486646,20News_case-control_random_c0.9_seed42_methodprior0.5,0.033327413721659815,0.23563014266264132,0.9666725862783402,0.9579469139750559,0.9969215408935852,0.9770457047335589,0.9841091435619497,0.9911936386239675,0.9795649849923934,0.6712038556130046,0.4312757333219835,0.01956178557443279,0.40431073498218617,0.028148599262777775,0.10860329261816248,-0.2584970791290494,0.8913967073818375,0.8646010186757216,0.9576868829337094,0.9087664510372518,0.9652709591346106,0.9711406211719201,0.9196377393098704,0.690577579353733,0.5684665842264165,0.05787471358739017,0.3904924988746643,0.0819122572905142,0.02631578947368418,-0.2807017543859649,0.9736842105263158,0.9552238805970149,1.0,0.9770992366412213,0.9696874999999999,0.9581225356426721,0.9770992366412213,0.6241853035771943,0.4341827164731749,0.04275379552947063,0.7388818264007568,0.029465173581801177
20News,42,0.9,vpu_nomixup_mean,0.7114781270348665,0.5,0.21147812703486646,20News_case-control_random_c0.9_seed42_methodprior0.5,0.028532528266145718,0.2309536494405967,0.9714674717338543,0.9636685153926533,0.9975039520758798,0.9802943581357318,0.9802789680939799,0.9877709266228947,0.9835796387520526,1.3447296678623526,1.6975601511369738,0.027059771418832798,0.8456932306289673,0.026353366209083278,0.10594795539033453,-0.2598247477429634,0.8940520446096655,0.866723259762309,0.9600376116596144,0.9109971001561454,0.9642810427425302,0.9689417568318182,0.9220900396547703,1.1049138760838395,1.2974876404337377,0.09288477988408426,0.5886320348443657,0.09528069957450264,0.02631578947368418,-0.2807017543859649,0.9736842105263158,0.9552238805970149,1.0,0.9770992366412213,0.9696874999999999,0.9589022837630664,0.9846153846153847,1.1509095413907067,1.2451519019075714,0.03707199712414622,0.42749345302581787,0.02899842972559351
20News,42,0.9,vpu_nomixup_mean_prior,0.7114781270348665,0.5,0.21147812703486646,20News_case-control_random_c0.9_seed42_methodprior0.5,0.038181495293908685,0.2260403717516131,0.9618185047060913,0.9689149076517151,0.97770197187786,0.9732886072804076,0.9812162919584685,0.9897270946044048,0.975826344351258,0.576163315479599,0.30129725180864964,0.21236569445430506,0.29429876804351807,0.08976151653564021,0.09466277217206587,-0.23964418481147107,0.9053372278279341,0.9095535507749248,0.924306535025858,0.9168707007112044,0.9642177925065252,0.9702827179884237,0.9177793394237526,0.49678690715536566,0.27589360108034044,0.15406925178173012,0.2773040154664652,0.10660361308061617,0.02631578947368418,-0.2719298245614035,0.9736842105263158,0.9692307692307692,0.984375,0.9767441860465116,0.96875,0.9565439666093738,0.9767441860465116,0.6569015603622201,0.4782527476603824,0.1789139167225936,0.4830027222633362,0.07271465109956023
20News,42,0.5,vpu_nomixup,0.6606558518415373,0.5,0.1606558518415373,20News_case-control_random_c0.5_seed42_methodprior0.5,0.11313792383206855,0.32858734247719834,0.8868620761679314,0.9518501493909446,0.8729054694909896,0.9106701115936452,0.9490200799638724,0.9703801586714983,0.9180744585076523,0.4521015637751367,0.18771227584455016,0.12848067382734557,0.2536362583717603,0.10104952365995291,0.11404673393520981,-0.20392989909718534,0.8859532660647902,0.9318239633680997,0.8610719322990127,0.8950519242516799,0.9453743137492818,0.9565589667235083,0.899583085169744,0.37039346779244686,0.15089506877931066,0.09724023555362409,0.19908070970088876,0.10006846315621051,0.04385964912280704,-0.2631578947368421,0.956140350877193,0.9538461538461539,0.96875,0.9612403100775194,0.965,0.9586565890615204,0.9612403100775193,0.6315726628821013,0.40499836145536056,0.15277672474060144,0.48816296458244324,0.06721942538799833
20News,42,0.5,vpu_nomixup_mean,0.6606558518415373,0.5,0.1606558518415373,20News_case-control_random_c0.5_seed42_methodprior0.5,0.04824897305576825,0.33791686973473506,0.9517510269442317,0.9585070892410342,0.9689113710612288,0.9636811487867513,0.9746818044243875,0.9824999218807602,0.963855421686747,0.4986553439227565,0.22030649674492964,0.03986709414860891,0.25509158849716185,0.04427696346267601,0.10342538502389809,-0.23499734466277217,0.8965746149761019,0.9022921972678861,0.9160789844851904,0.9091333255569812,0.9550554006092101,0.9633814561852238,0.9102834387444367,0.7627859434519436,0.5449625952079574,0.08672144759369224,0.39097100496292114,0.09300724601880364,0.02631578947368418,-0.2807017543859649,0.9736842105263158,0.9552238805970149,1.0,0.9770992366412213,0.9765625,0.9706369662634758,0.9770992366412213,0.6239964762628886,0.4888663652537897,0.037708839842755526,0.46550118923187256,0.029349509126733425
20News,42,0.5,vpu_nomixup_mean_prior,0.6606558518415373,0.5,0.1606558518415373,20News_case-control_random_c0.5_seed42_methodprior0.5,0.10011835967416283,0.34870848708487084,0.8998816403258372,0.9360849312100531,0.9106333649488881,0.9231837606837607,0.9555595181306838,0.9721122273300493,0.9277594047126912,0.3695919378479621,0.14002727952684363,0.14559496977776112,0.2227924124851427,0.10185182773505314,0.1123207647371216,-0.2250398300584174,0.8876792352628784,0.9022662889518414,0.8984485190409027,0.9003533568904594,0.9475091167828835,0.9552221731632358,0.9021463189476113,0.3160705589680931,0.12419513677505363,0.11565767016422067,0.21092227638241956,0.10500457316169069,0.052631578947368474,-0.2543859649122807,0.9473684210526315,0.953125,0.953125,0.953125,0.9596874999999999,0.9461582688543813,0.9612403100775193,0.602730767536765,0.3279372160685131,0.1918159086061151,0.5323860943317413,0.08061917540124494
IMDB,42,0.9,vpu_nomixup,0.6551676094407446,0.7,0.044832390559255364,IMDB_case-control_random_c0.9_seed42_methodprior0.7,0.10351938027698049,0.2104745491976643,0.8964806197230195,0.8828466447495649,0.9708234093228989,0.9247473008284887,0.9382857015201348,0.9590074406239714,0.9248383893651083,0.24160831363670446,0.0729791838339351,0.023802167821711767,0.14552855438525134,0.08243330250082316,0.20879999999999999,-0.2718799942779541,0.7912,0.7438044206296048,0.8884,0.8096974115931462,0.888191472,0.8866543524144269,0.8120572720422004,0.4428750952843938,0.2304061927355322,0.08557866658873856,0.23542214449555843,0.1490985886771069,0.18799999999999994,-0.294,0.812,0.756578947368421,0.92,0.8303249097472925,0.890752,0.8864155584894381,0.8496240601503761,0.4785220416775291,0.3064047569310065,0.11255511389672757,0.5047279000282288,0.1435541870966122
IMDB,42,0.9,vpu_nomixup_mean,0.6551676094407446,0.7,0.044832390559255364,IMDB_case-control_random_c0.9_seed42_methodprior0.7,0.09945105469947335,0.2176191960725235,0.9005489453005266,0.8740107272795469,0.9910683906090507,0.9288661232136807,0.929073717783483,0.9511180783030929,0.9313383476840555,0.794684837573781,0.5283623055482308,0.08892570654390734,0.3616530103019521,0.09225210020321606,0.21899999999999997,-0.2812319944000244,0.781,0.726335459759005,0.90176,0.8045968806881045,0.8865369248,0.8852196594328179,0.809464319515427,0.9436522548869786,1.0077105009306715,0.18290661852397025,0.4916933832138078,0.19475022275907583,0.19599999999999995,-0.2996000061035156,0.804,0.7435897435897436,0.928,0.8256227758007118,0.8873599999999999,0.8819292640577173,0.8527131782945736,1.1036054639120063,1.3750038645355525,0.18587931538000702,0.731197714805603,0.18326984895930687
IMDB,42,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.7,0.044832390559255364,IMDB_case-control_random_c0.9_seed42_methodprior0.7,0.1039373589322039,0.20390392465251544,0.8960626410677961,0.8907632743362832,0.9589571282749234,0.9236031459937736,0.9362707888686114,0.957519635737357,0.9241547861507129,0.16318994476565182,0.02671988840096642,0.031035978183049408,0.09351594419221254,0.08266287263124573,0.20296000000000003,-0.2593359965515137,0.79704,0.7589983258928571,0.87048,0.8109256222984051,0.8888376928,0.8881036503706927,0.8110626560811063,0.46260963090980567,0.23874154181651924,0.09218776440620421,0.2445535096284076,0.1493597460779504,0.18000000000000005,-0.27160000610351565,0.82,0.7816901408450704,0.888,0.8314606741573034,0.8924159999999999,0.8867109363241259,0.844106463878327,0.45662632442917617,0.23581148979212896,0.11358563347160816,0.27241773903369904,0.14289693682326285
20News,42,0.1,vpu_nomixup,0.5880662609871535,0.1,0.48806626098715356,20News_case-control_random_c0.1_seed42_methodprior0.1,0.4918018931710615,0.005341447029638081,0.5081981068289385,0.981403212172443,0.1668582926128198,0.28522294558408057,0.9106572579270689,0.9369316309067787,0.8822405174948544,3.0308461415594254,7.160408848577982,0.4982074576236706,0.8452064960554082,0.4639567452193663,0.46720658523632497,0.05647902367156804,0.532793414763675,0.9880478087649402,0.17489421720733428,0.29718394248052726,0.9102832334094344,0.9351747884063141,0.8741024413595021,3.0884031453509184,7.518776759057351,0.477016621398375,0.8451163328795637,0.4468046910689934,0.4649122807017544,0.0561403517137494,0.5350877192982456,1.0,0.171875,0.29333333333333333,0.958125,0.9587801164447298,0.9291338582677166,2.897745033276198,6.718052135044074,0.4673765029496791,0.8643040060997009,0.4347438399641367
20News,42,0.1,vpu_nomixup_mean,0.5880662609871535,0.1,0.48806626098715356,20News_case-control_random_c0.1_seed42_methodprior0.1,0.10209601081812036,0.5376943884224727,0.8979039891818796,0.907454648526077,0.9202356999137683,0.9138004852290567,0.9512755057810369,0.9604485735756936,0.9147517730496454,0.34375189272920453,0.11992024208723315,0.048498226187372644,0.2424979523285148,0.08285593964903402,0.12214551248008498,-0.04522039367363798,0.877854487519915,0.8853444290337494,0.9003291020216267,0.8927738927738927,0.9438283044375848,0.955685837703039,0.8929321203638909,0.5070201742420816,0.2679060578124585,0.0646033510862515,0.26325947474379563,0.09849621037107746,0.07017543859649122,-0.054385967421949954,0.9298245614035088,0.9,0.984375,0.9402985074626866,0.9568749999999999,0.9535482598872624,0.9465648854961832,0.7948483510081533,0.6174609564004625,0.06255095373643071,0.7383771538734436,0.06117284759594313
20News,42,0.1,vpu_nomixup_mean_prior,0.5880662609871535,0.1,0.48806626098715356,20News_case-control_random_c0.1_seed42_methodprior0.1,0.48960446247464506,0.005341447016414434,0.5103955375253549,0.9923922231614539,0.16872664558781258,0.288416656430414,0.9250628337703104,0.9497781569134125,0.8926431304598946,2.7493663448137093,5.759140941935417,0.48330452341911906,0.7800058376610407,0.424865881579731,0.4658789166224111,0.05647902367156804,0.5341210833775889,0.9946879150066401,0.1760695815702868,0.29918114639504695,0.9228871337546001,0.9464327853706445,0.8857210738892849,2.7935448904417672,6.017151948783321,0.4647372049673703,0.7858997904278738,0.41107500397433816,0.4649122807017544,0.0561403517137494,0.5350877192982456,1.0,0.171875,0.29333333333333333,0.9628125,0.9695124945742276,0.9264705882352942,2.6791625397988637,5.680189378081122,0.4485195252162061,0.7920441180467606,0.3894683156721096
IMDB,42,0.5,vpu_nomixup,0.5999935352490545,0.7,0.10000646475094543,IMDB_case-control_random_c0.5_seed42_methodprior0.7,0.11310081779099457,0.2789766334025427,0.8868991822090054,0.8962487504603567,0.9177351578493697,0.906864702281136,0.9358471472618655,0.948590581834588,0.9069211141824368,0.1696715011674413,0.031096185838448892,0.029851515280003262,0.10271796912481246,0.09038107989717768,0.2066,-0.21039199752807616,0.7934,0.7892578279044089,0.80056,0.7948687398228682,0.8730452672,0.8714337172607156,0.8022776653929722,0.45102110851402816,0.19458227470586492,0.1050667406409979,0.19471895005661632,0.15820874712928343,0.18400000000000005,-0.238,0.816,0.8015267175572519,0.84,0.8203125,0.8881920000000001,0.8871601978339889,0.8203125,0.4150678290369808,0.21756942068533705,0.11478348116576674,0.41453301906585693,0.15146455671651682
IMDB,42,0.5,vpu_nomixup_mean,0.5999935352490545,0.7,0.10000646475094543,IMDB_case-control_random_c0.5_seed42_methodprior0.7,0.13821637521414487,0.34706985876101437,0.8617836247858551,0.836933962264151,0.9558775993966168,0.8924601378200292,0.9164981503429946,0.9327301960482945,0.8986781875225016,0.9110247379172196,0.8662649706317036,0.11859349087367166,0.49333025296152483,0.1258836986184054,0.21940000000000004,-0.26868799369812013,0.7806,0.7325774152907633,0.88384,0.8011312135165513,0.8757363488,0.8765126772583358,0.8029358610260761,0.8990202546352472,0.8719925193582554,0.18597049830377105,0.5009346089950979,0.19765985951692827,0.23199999999999998,-0.2827999877929688,0.768,0.710691823899371,0.904,0.795774647887324,0.86688,0.866695091450226,0.8095238095238095,0.8119178329647916,0.6937875825561253,0.2123828390091657,0.7833620309829712,0.210174509184211
